id,tweet,cleaned_tweet,subtask_a,subtask_b,subtask_c
64319,@USER @USER American Conservatives Don't give one shit about the terrorist group Hamas or what they think and or believe.,american conservatives give one shit terrorist group hamas think believe,NOT,,
98350,@USER We are still here. And you are still singing with your amazing voice. So grateful for folks who stand up and carry on.💕,still still singing amazing voice grateful folks stand carry,NOT,,
81583,@USER She is unfit for office . Mentally deranged.. unstable..,unfit office mentally deranged unstable,OFF,TIN,IND
27655,@USER Enthusiastic doesn’t mean collusion or treasonous,enthusiastic mean collusion treasonous,NOT,,
20722,@USER It’s off of Santa Clarita 9on Netflix it’s funny as fuck!,santa clarita 9on netflix funny fuck,OFF,TIN,IND
85430,@USER Because he covers things up very well!!,covers things well,NOT,,
93858,#Trumpwashing and US liberals' historical amnesia are the real definition of Trump Derangement Syndrome... URL,trumpwashing us liberals historical amnesia real definition trump derangement syndrome,OFF,TIN,IND
96485,@USER Of course she is.,course,NOT,,
34448,@USER Of course it does. But they weren't interested to him. Domestic abuse is still domestic abuse. So I hope you didn't use this fake rumor just to shit on the habs and that you actually care about domestic abuse.,course interested domestic abuse still domestic abuse hope use fake rumor shit habs actually care domestic abuse,OFF,UNT,
48651,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You mean like antifa? Using the exact same tactics the brown shirts used to bring Hitler to power?,mean like antifa using exact tactics brown shirts used bring hitler power,NOT,,
63932,@USER sounds like me :Ddd,sounds like ddd,NOT,,
67473,"@USER @USER Her friends. Probably liberals also, so I would imagine they are willing to lie to undermine the nomination. Sure, she told us months ago""""",friends probably liberals also would imagine willing lie undermine nomination sure told us months ago,NOT,,
41668,@USER Her brain is still somewhere lost in The Matrix... Then again Liberals are just plain delusional no matter what. 👊 URL,brain still somewhere lost matrix liberals plain delusional matter,OFF,TIN,IND
18975,@USER The Pyro from tf2? :0c,pyro tf2 0c,NOT,,
70209,@USER Talk to her. Get to know who she is,talk get know,NOT,,
54474,@USER @USER You are asking for evidence to prove that it wasn’t a double standard and then excuse it before you see the evidence. I’ve watched tennis for years. I already know a double standard exists. I don’t know how you can question it.,asking evidence prove double standard excuse see evidence watched tennis years already know double standard exists know question,NOT,,
33032,@USER @USER American terrorists. We need strict punishment for these lawless thugs. STOP powdering Antifa’s ass.  #BackTheBlue 💙🖤 #gettough,american terrorists need strict punishment lawless thugs stop powdering antifa ass backtheblue gettough,OFF,TIN,GRP
75186,@USER @USER should be returning punts in my opinion. He is 💰,returning punts opinion,NOT,,
43905,@USER @USER Exactly! You have shined a light on the core issue. And I have been saying this for years to deaf ears. Conservatives have to start supporting conservative voices and messages in the arts. Until then they will always be fighting from a defensive position.,exactly shined light core issue saying years deaf ears conservatives start supporting conservative voices messages arts always fighting defensive position,NOT,,
88990,"@USER @USER that's always been the critique to be honest--hence the champagne socialist"" or ""privileged white antifa"" tropes""",always critique honest hence champagne socialist privileged white antifa tropes,NOT,,
22157,"@USER @USER @USER @USER So handsome you are! I think people should donate the  shoes to our homeless veterans and other homeless Americans, after they sew a no"" circle over the emblem.""",handsome think people donate shoes homeless veterans homeless americans sew circle emblem,NOT,,
75614,@USER @USER @USER Sanchez sucks. He is killing this Team IMO.,sanchez sucks killing team imo,OFF,TIN,IND
68134,"@USER @USER @USER @USER @USER @USER @USER Funny how 50s-70s weren't all that great"" for black ppl, poc, women...  maga wants to pretend there was this magical time, read all white &amp; men ""ruled"".   Irony is it wasnt even great for a lot of them if they werent rich. That whole draft into war thing for one.""",funny 50s 70s great black ppl poc women maga wants pretend magical time read white men ruled irony wasnt even great lot werent rich whole draft war thing one,NOT,,
61195,@USER @USER There is help for your mental illness.  Good grief you liberals are seriously disturbed.,help mental illness good grief liberals seriously disturbed,OFF,TIN,GRP
34401,@USER @USER @USER There were bad people on both sides.  Or do you support Antifa?,bad people sides support antifa,NOT,,
87488,@USER the dopest most illest female artist ever! That's fucken queen right there hands down!!! Try to argue widdit😋😘,dopest illest female artist ever fucken queen right hands try argue widdit,OFF,UNT,
19721,@USER @USER Pay your back taxes yet ? Still have armed private security even after you screamed about gun control ? Your husband still talk to Harvey everyday ? Move out of your glass house ?,pay back taxes yet still armed private security even screamed gun control husband still talk harvey everyday move glass house,NOT,,
58969,@USER Real victims of sexual assault/harassment see how liberals are politicizing this horrendous act of betrayal. It makes me so angry. I was a victim. But not to remember details? I call BS. PTSD still effects me to this day 42 years later &amp; 20+ yrs of counselling. Ask my husband.,real victims sexual assault harassment see liberals politicizing horrendous act betrayal makes angry victim remember details call bs ptsd still effects day 42 years later 20 yrs counselling ask husband,NOT,,
59621,@USER Your husband is loosing it. He is fat and crooked and fake. Throwing paper towels!!  He has lost his grip on reality. I don’t know how you can help him. He needs lots of help.,husband loosing fat crooked fake throwing paper towels lost grip reality know help needs lots help,OFF,TIN,IND
31243,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER shana tova my #Antifa warrior friends. 24-7-365  ::  'LIVE' Jerusalem WEBCAM --- TEMPLE MOUNT URL,shana tova antifa warrior friends 24 7 365 live jerusalem webcam temple mount,NOT,,
39196,"@USER All this is common sense as long as you aren't throwing bottles and M80's at civilians like all the dumbasses at antifa protests.""  The whole ""violence is sometimes necessary,"" idea that antifa and BLM and communists spread, is retarded y'all...  You're kill civilians dummies...""",common sense long throwing bottles m80 civilians like dumbasses antifa protests whole violence sometimes necessary idea antifa blm communists spread retarded kill civilians dummies,NOT,,
88262,@USER He didn't just lose his talent. He battled demons &amp; played on an embarrassment of a franchise. He is now in an ideal situation. I believe he is still an elite WR but I guess only time will tell.,lose talent battled demons played embarrassment franchise ideal situation believe still elite wr guess time tell,NOT,,
42048,#wilson  You are the love of my life! #SonnyKiriakis #WillHorton #FreddieSmith #ChandlerMassey #Days I'm so happy with #Days right now. URL,wilson love life sonnykiriakis willhorton freddiesmith chandlermassey days happy days right,NOT,,
55287,"...it should not be surprising that conservatives increasingly want to take that ultimate power of life and death away from the government."" URL",surprising conservatives increasingly want take ultimate power life death away government,OFF,TIN,GRP
65662,"******** LOESCH UNLEASHED: Dana exposes the racist core of leftist gun control #onlyatYAF, YAFTV, 8Sep2018  Gun control ... is the government telling you it doesn't trust you.""  @USER @USER @USER @USER @USER  URL ********""",loesch unleashed dana exposes racist core leftist gun control onlyatyaf yaftv 8sep2018 gun control government telling trust,NOT,,
63445,@USER He is such a cutie! I love him!,cutie love,NOT,,
55865,@USER Liberals ....cry and complain that all they do URL,liberals cry complain,OFF,TIN,GRP
35515,@USER Don’t judge us Mainers by this (clearly insane) proclamation. He’s off his pins.,judge us mainers clearly insane proclamation pins,NOT,,
20668,"@USER In Trump world, Your name is Toby, a fine name, now SAY YOUR NAME!!""  That's what the #maga means to Trumpers!! URL",trump world name toby fine name say name maga means trumpers,NOT,,
87649,@USER @USER If you look at his ANTIFA list....you will note many high profile names. I intend to comment on these accounts using his Twitter Account name...just to inform. .....he is aware I have reported him to Twitter...he sent an angry tweet my way.,look antifa list note many high profile names intend comment accounts using twitter account name inform aware reported twitter sent angry tweet way,NOT,,
